user_statuses_count,user_followers_count,full_text,user_url,user_location,user_description,user_profile_image_url_https,is_quote_status,quote_count,user_friends_count,full_text_norm,entities_user_mentions,entities_urls,in_reply_to_user_id_str,favorite_count,lang,user_created_at,user_listed_count,created_at,user_id_str,user_favourites_count,user_verified,source,in_reply_to_status_id_str,reply_count,in_reply_to_screen_name,id_str,entities_hashtags,text_sentiment,retweet_count,user_name,user_screen_name
None,None,??? @Zarkasih97: #JogjaOraDidol,None,None,None,None,None,None,None,??? @Zarkasih97: #JogjaOraDidol,Zarkasih97,None,NA,0,None,None,None,2015-04-15T11:19:00Z,None,None,None,None,None,1,NA,588300647826464800,JogjaOraDidol,neutral,0,Lidya,Lidyaskm
None,None,#JogjaOraDidol @trimujiraharjo: Tolak reklamasi teluk benoa .,None,None,None,None,None,None,None,#JogjaOraDidol @trimujiraharjo: Tolak reklamasi teluk benoa .,trimujiraharjo,None,NA,0,None,None,None,2015-04-15T08:26:00Z,None,None,None,None,None,0,NA,588256988301283300,JogjaOraDidol,neutral,0,Hangopo,Yudancok
None,None,#JogjaOraDiDol,None,None,None,None,None,None,None,#JogjaOraDiDol,NA,None,NA,0,None,None,None,2015-04-15T00:54:00Z,None,None,None,None,None,0,NA,588143340559958e3,JogjaOraDiDol,neutral,0,uɐʍᴉ  😷,krupukalengan
None,None,@AdhitzaMitha12 @Sinyo_97 @satyaning15 #BaliTolakReklamasi #RembangMelawan #jogjaoradidol #saveindonesia #savearema,None,None,None,None,None,None,None,@AdhitzaMitha12 @Sinyo_97 @satyaning15 #BaliTolakReklamasi #RembangMelawan #jogjaoradidol #saveindonesia #savearema,AdhitzaMitha12 Sinyo_97 satyaning15,None,2298959101,0,None,None,None,2015-04-14T15:48:00Z,None,None,None,None,None,1,fluffybaeby,588006043168469e3,BaliTolakReklamasi RembangMelawan jogjaoradidol saveindonesia savearema,neutral,0,PaidoBoys!!,UstardBondhet
None,None,#JogjaOraDidol... Dgn alasan pariwisata kota jogja kini dipadati pembangunan yg tak memikirkan keseimbangan alam.,None,None,None,None,None,None,None,#JogjaOraDidol... Dgn alasan pariwisata kota jogja kini dipadati pembangunan yg tak memikirkan keseimbangan alam.,NA,None,NA,0,None,None,None,2015-04-14T14:16:00Z,None,None,None,None,None,0,NA,587982867088576500,JogjaOraDidol,negative,1,Ardliansyah,ardliansyah_
None,None,#JogjaOraButuhHotel #JogjaOraDidol RT @Jogja24Jam: Dinutara perempatan Balaikota Timoho. - @ianRasnie,None,None,None,None,None,None,None,#JogjaOraButuhHotel #JogjaOraDidol RT @Jogja24Jam: Dinutara perempatan Balaikota Timoho. - @ianRasnie,Jogja24Jam ianRasnie,None,NA,0,None,None,None,2015-04-14T13:13:00Z,None,None,None,None,None,0,NA,587966840179068900,JogjaOraButuhHotel JogjaOraDidol,neutral,1,pake Kinan,mBlendus
None,None,Dlm kurun waktu 10 thn jumlah kamar hotel dijogja naik hampir 3 kali lipat #JogjaAsat #JogjaOraDidol @Jogja24Jam,None,None,None,None,None,None,None,Dlm kurun waktu 10 thn jumlah kamar hotel dijogja naik hampir 3 kali lipat #JogjaAsat #JogjaOraDidol @Jogja24Jam,Jogja24Jam,None,NA,0,None,None,None,2015-04-14T12:30:00Z,None,None,None,None,None,0,NA,587955973400084500,JogjaAsat JogjaOraDidol,positive,1,Trah Luput,TrahLuput
None,None,1 kamar dihotel membutuhkan 380 liter air per hari melebihi 1 rumah tangga #JogjaAsat #JogjaOraDidol @Jogja24Jam,None,None,None,None,None,None,None,1 kamar dihotel membutuhkan 380 liter air per hari melebihi 1 rumah tangga #JogjaAsat #JogjaOraDidol @Jogja24Jam,Jogja24Jam,None,NA,1,None,None,None,2015-04-14T12:27:00Z,None,None,None,None,None,0,NA,587955239338188800,JogjaAsat JogjaOraDidol,positive,3,Trah Luput,TrahLuput
None,None,RT @Metro_TV: Inilah Persaingan Tidak Sehat Hotel di Yogyakarta #Jogja #JogjaOraDiDol #JogjaAsat #yogyakarta,None,None,None,None,None,None,None,RT @Metro_TV: Inilah Persaingan Tidak Sehat Hotel di Yogyakarta #Jogja #JogjaOraDiDol #JogjaAsat #yogyakarta,Metro_TV,None,NA,0,None,None,None,2015-04-14T12:06:00Z,None,None,None,None,None,0,NA,587950036513787900,Jogja JogjaOraDiDol JogjaAsat yogyakarta,neutral,0,chairuddin uud,SkinOed
None,None,Dalam kurun waktu 10 tahun kamar hotel dijogja naik sepuluh kali lipat #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,Dalam kurun waktu 10 tahun kamar hotel dijogja naik sepuluh kali lipat #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-14T11:42:00Z,None,None,None,None,None,0,NA,587943983344525300,JogjaAsat JogjaOraDidol,positive,0,Dhanu,DhanuSetiawan2
None,None,Dalam kurun waktu 10 tahun kamar hotel dijogja naik sepuluh kali lipat #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,Dalam kurun waktu 10 tahun kamar hotel dijogja naik sepuluh kali lipat #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-14T11:42:00Z,None,None,None,None,None,0,NA,587943980505022500,JogjaAsat JogjaOraDidol,positive,0,Dhanu,DhanuSetiawan2
None,None,Dalam kurun waktu 10 tahun kamar hotel dijogja naik sepuluh kali lipat #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,Dalam kurun waktu 10 tahun kamar hotel dijogja naik sepuluh kali lipat #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-14T11:42:00Z,None,None,None,None,None,0,NA,587943980500852700,JogjaAsat JogjaOraDidol,positive,0,Dhanu,DhanuSetiawan2
None,None,Satu kamar hotel dijogja membutuhkan 380 liter per hari melibihi satu rumah tangga #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,Satu kamar hotel dijogja membutuhkan 380 liter per hari melibihi satu rumah tangga #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-14T11:36:00Z,None,None,None,None,None,0,NA,587942459142901800,JogjaAsat JogjaOraDidol,positive,0,Dhanu,DhanuSetiawan2
None,None,Sudah terlihat tampan belum mbakyu @8rianna_ tetap semangat kabarkan perlawanan #balitolakreklamasi #jogjaoradidol,None,None,None,None,None,None,None,Sudah terlihat tampan belum mbakyu @8rianna_ tetap semangat kabarkan perlawanan #balitolakreklamasi #jogjaoradidol,8rianna_,None,NA,1,None,None,None,2015-04-14T04:29:00Z,None,None,None,None,None,0,NA,587835038554652700,balitolakreklamasi jogjaoradidol,positive,0,@ardhy,ardhykurniawan8
None,None,kebahagian dari setiap negara lebih bergantung pada watak penduduknya dari pada bentuk pemerintahannya. #BaliTolakReklamasi #JogjaOraDidol,None,None,None,None,None,None,None,kebahagian dari setiap negara lebih bergantung pada watak penduduknya dari pada bentuk pemerintahannya. #BaliTolakReklamasi #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-13T03:21:00Z,None,None,None,None,None,0,NA,587455623035392e3,BaliTolakReklamasi JogjaOraDidol,neutral,1,HNX JOE,hanexbrandals
None,None,Jogja JOS !!! Istimewa !!! #explorejogja #KopiJos #Jogja #jogjaoradidol,None,None,None,None,None,None,None,Jogja JOS !!! Istimewa !!! #explorejogja #KopiJos #Jogja #jogjaoradidol,NA,None,NA,0,None,None,None,2015-04-11T13:39:00Z,None,None,None,None,None,0,NA,586886294703370200,explorejogja KopiJos Jogja jogjaoradidol,positive,0,Bagus  ☀️,BagusBaskara13
None,None,"Kami tidak ingin mengankat kepala karena melihat bangunan yang tinggi, kami ingin tetap melihat kebawah dengan kearifan kami. #JogjaOraDidol",None,None,None,None,None,None,None,"Kami tidak ingin mengankat kepala karena melihat bangunan yang tinggi, kami ingin tetap melihat kebawah dengan kearifan kami. #JogjaOraDidol",NA,None,NA,0,None,None,None,2015-04-11T04:45:00Z,None,None,None,None,None,1,NA,586752006070632400,JogjaOraDidol,neutral,6,#savesungaijogja,YogiSuryawan
None,None,Ku tolak kau dengan Bismillah. #JogjaOraDidol #JogjaIstimewa #NoPolitic,None,None,None,None,None,None,None,Ku tolak kau dengan Bismillah. #JogjaOraDidol #JogjaIstimewa #NoPolitic,NA,None,NA,0,None,None,None,2015-04-11T04:43:00Z,None,None,None,None,None,0,NA,586751359367585800,JogjaOraDidol JogjaIstimewa NoPolitic,neutral,0,#savesungaijogja,YogiSuryawan
None,None,Kita perlu arif dan bijaksana dengan perkembangan jaman. Saya setuju sekali #JogjaOraDidol,None,None,None,None,None,None,None,Kita perlu arif dan bijaksana dengan perkembangan jaman. Saya setuju sekali #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-11T04:15:00Z,None,None,None,None,None,0,NA,586744291206139900,JogjaOraDidol,positive,0,#savesungaijogja,YogiSuryawan
None,None,"Kalau apartemen, hotel di jogja ditolak, kenapa tempat hiburan malam tidak ditolak? #jogjaoradidol",None,None,None,None,None,None,None,"Kalau apartemen, hotel di jogja ditolak, kenapa tempat hiburan malam tidak ditolak? #jogjaoradidol",NA,None,NA,0,None,None,None,2015-04-10T16:52:00Z,None,None,None,None,None,0,NA,586572405813805e3,jogjaoradidol,neutral,0,#savesungaijogja,YogiSuryawan
None,None,Selamat Malam #JogjaOraDidol \m/,None,None,None,None,None,None,None,Selamat Malam #JogjaOraDidol \m/,NA,None,NA,0,None,None,None,2015-04-10T16:13:00Z,None,None,None,None,None,0,NA,586562541939138600,JogjaOraDidol,neutral,0,#rasolusi,uchuphumam
None,None,#JogjaOraDidol,None,None,None,None,None,None,None,#JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-10T15:59:00Z,None,None,None,None,None,0,NA,586559207513567200,JogjaOraDidol,neutral,0,KO²,moreworries_
None,None,#jogjaoradidol #savejogja #jogjaoraasat #jogjaudubeton #jogjakuduneoradidol #saveyogyakarta [pic] —,None,None,None,None,None,None,None,#jogjaoradidol #savejogja #jogjaoraasat #jogjaudubeton #jogjakuduneoradidol #saveyogyakarta [pic] —,NA,None,NA,0,None,None,None,2015-04-10T08:36:00Z,None,None,None,None,None,0,NA,586447593376325600,jogjaoradidol savejogja jogjaoraasat jogjaudubeton jogjakuduneoradidol saveyogyakarta,neutral,0,KemisPahing,reno_haritsun
None,None,selamat pagi jogja dan kenangannya :) tetep kowe ojo nganti didol! #jogjaoradidol #jogjagumregah #trahluput,None,None,None,None,None,None,None,selamat pagi jogja dan kenangannya :) tetep kowe ojo nganti didol! #jogjaoradidol #jogjagumregah #trahluput,NA,None,NA,0,None,None,None,2015-04-10T01:12:00Z,None,None,None,None,None,0,NA,586335971756523500,jogjaoradidol jogjagumregah trahluput,positive,1,Trah Luput,TrahLuput
None,None,#JogjaOraDiDol,None,None,None,None,None,None,None,#JogjaOraDiDol,NA,None,NA,0,None,None,None,2015-04-09T14:49:00Z,None,None,None,None,None,0,NA,586179211557150700,JogjaOraDiDol,neutral,0,Crayon Shinchan,drajatcelcius_
None,None,#alunalunkidul #jogjaoradidol #jalanjalamen #explorejogja #beringinkembar #ootd #kita #kangenmasaitu…,None,None,None,None,None,None,None,#alunalunkidul #jogjaoradidol #jalanjalamen #explorejogja #beringinkembar #ootd #kita #kangenmasaitu…,NA,None,NA,0,None,None,None,2015-04-09T14:12:00Z,None,None,None,None,None,1,NA,5.8616991708860006e+17,alunalunkidul jogjaoradidol jalanjalamen explorejogja beringinkembar ootd kita kangenmasaitu,neutral,0,@dill,Dilwonn
None,None,#jogja Ramai bintang lima .. Menjajakan sajian khas bintang lima ~ #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,#jogja Ramai bintang lima .. Menjajakan sajian khas bintang lima ~ #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-09T11:50:00Z,None,None,None,None,None,0,NA,586133981856342e3,jogja JogjaAsat JogjaOraDidol,positive,0,Persma Yogyakarta,persmayogya
None,None,#jogja Ramai bintang lima .. Menjajakan sajian khas bintang lima ~ #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,#jogja Ramai bintang lima .. Menjajakan sajian khas bintang lima ~ #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-09T11:50:00Z,None,None,None,None,None,0,NA,586133978169475100,jogja JogjaAsat JogjaOraDidol,positive,0,Bukan siapa-siapa,triyudantoo
None,None,#jogjaoradidol #savejogja,None,None,None,None,None,None,None,#jogjaoradidol #savejogja,NA,None,NA,0,None,None,None,2015-04-09T10:59:00Z,None,None,None,None,None,0,NA,586121349749309400,jogjaoradidol savejogja,neutral,0,Ho2 & Bastard Kids,Ho2Daniago
None,None,Kesadaran Akan Dampak Negatif Pembangunan Hotel Mulai Muncul #jogjaoradidol #jogjaasat,None,None,None,None,None,None,None,Kesadaran Akan Dampak Negatif Pembangunan Hotel Mulai Muncul #jogjaoradidol #jogjaasat,NA,None,NA,0,None,None,None,2015-04-09T08:44:00Z,None,None,None,None,None,0,NA,586087380135739400,jogjaoradidol jogjaasat,neutral,4,Haris Firdaus,harisfirdaus
None,None,Esih kelingan anak karo putumu to dab! #JogjaOradiDol [pic] —,None,None,None,None,None,None,None,Esih kelingan anak karo putumu to dab! #JogjaOradiDol [pic] —,NA,None,NA,0,None,None,None,2015-04-09T07:44:00Z,None,None,None,None,None,0,NA,586072176656121900,JogjaOradiDol,positive,0,R.H Manullang,rhmanullang
None,None,Para pemimpin daerah di #Jogja hrsnya malu & mundur jk tak bs kelola wilayah dgn benar #BelakangHotel #JogjaOraDidol,None,None,None,None,None,None,None,Para pemimpin daerah di #Jogja hrsnya malu & mundur jk tak bs kelola wilayah dgn benar #BelakangHotel #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-09T06:20:00Z,None,None,None,None,None,0,NA,586051155609813e3,Jogja BelakangHotel JogjaOraDidol,positive,11,Warga Yogya Berdaya,wargaberdaya
None,None,Selamat pagi jogjaku #jogjaoradidol #trahluput,None,None,None,None,None,None,None,Selamat pagi jogjaku #jogjaoradidol #trahluput,NA,None,NA,0,None,None,None,2015-04-09T03:28:00Z,None,None,None,None,None,0,NA,586007808295899100,jogjaoradidol trahluput,neutral,0,Trah Luput,TrahLuput
None,None,RT @mitmitha: #explorejogja #yukjalan #jogjaku #jogjaoradidol #nglambor,None,None,None,None,None,None,None,RT @mitmitha: #explorejogja #yukjalan #jogjaku #jogjaoradidol #nglambor,mitmitha,None,NA,0,None,None,None,2015-04-09T03:13:00Z,None,None,None,None,None,0,NA,586004080868237300,explorejogja yukjalan jogjaku jogjaoradidol nglambor,neutral,0,SEMARANG EVENT,SMG_Event
None,None,#explorejogja #yukjalan #jogjaku #jogjaoradidol #nglambor,None,None,None,None,None,None,None,#explorejogja #yukjalan #jogjaku #jogjaoradidol #nglambor,NA,None,NA,0,None,None,None,2015-04-09T03:12:00Z,None,None,None,None,None,0,NA,586003676784918500,explorejogja yukjalan jogjaku jogjaoradidol nglambor,neutral,1,Martina Pramita F,mitmitha
None,None,"!! “ @joeyakarta: Stlh 5th RTRW, RDTRK #Jogja br terbit! Terlambat yg disengaja stlh kota hancur lebur #JogjaOraDidol",None,None,None,None,None,None,None,"!! “ @joeyakarta: Stlh 5th RTRW, RDTRK #Jogja br terbit! Terlambat yg disengaja stlh kota hancur lebur #JogjaOraDidol",joeyakarta,None,295306701,2,None,None,None,2015-04-09T03:05:00Z,None,None,None,None,None,0,joeyakarta,586001918855548900,Jogja JogjaOraDidol,negative,6,Warga Yogya Berdaya,wargaberdaya
None,None,"Setelah 5 th RTRW, RDTRK #Jogja br terbit! Terlambat yg disengaja setelah kota hancur lebur #JogjaOraDidol",None,None,None,None,None,None,None,"Setelah 5 th RTRW, RDTRK #Jogja br terbit! Terlambat yg disengaja setelah kota hancur lebur #JogjaOraDidol",NA,None,NA,0,None,None,None,2015-04-09T02:33:00Z,None,None,None,None,None,1,NA,585993947543015400,Jogja JogjaOraDidol,negative,19,Elanto Wijoyono,joeyakarta
None,None,BELAKANG HOTEL (full movie): #JogjaOraDidol,None,None,None,None,None,None,None,BELAKANG HOTEL (full movie): #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-09T02:23:00Z,None,None,None,None,None,0,NA,585991330939056100,JogjaOraDidol,neutral,0,BANG ARDI,BangArdi14
None,None,@Ciwul_ @BerandaJogja #JogjaOraDidol !!!,None,None,None,None,None,None,None,@Ciwul_ @BerandaJogja #JogjaOraDidol !!!,Ciwul_ BerandaJogja,None,392029817,0,None,None,None,2015-04-08T17:25:00Z,None,None,None,None,None,0,Ciwul_,585855956338151400,JogjaOraDidol,positive,1,Iqbal Anggara,iqbalanggara_
None,None,"Stop pembangunan hotel, mall di Jogja!!! #jogjaoradidol",None,None,None,None,None,None,None,"Stop pembangunan hotel, mall di Jogja!!! #jogjaoradidol",NA,None,NA,0,None,None,None,2015-04-08T16:19:00Z,None,None,None,None,None,0,NA,585839344860037100,jogjaoradidol,positive,0,J SETYA,J_Setya24
None,None,Jogja mulai di banjiri dg bagunan beton yg tak memiliki identitas jogja. #savejogja #jogjaoradidol,None,None,None,None,None,None,None,Jogja mulai di banjiri dg bagunan beton yg tak memiliki identitas jogja. #savejogja #jogjaoradidol,NA,None,NA,0,None,None,None,2015-04-08T14:33:00Z,None,None,None,None,None,0,NA,585812592913973200,savejogja jogjaoradidol,neutral,0,Kartiko Adi Sunyata,krtikoadi
None,None,"Gak perlulah bupati di Yogyakarta pakai symbol2 budaya, blangkon, batik, jarik, dll kalau kebijakanya Gak Pro Rakyat! #jogjaoradidol",None,None,None,None,None,None,None,"Gak perlulah bupati di Yogyakarta pakai symbol2 budaya, blangkon, batik, jarik, dll kalau kebijakanya Gak Pro Rakyat! #jogjaoradidol",NA,None,NA,0,None,None,None,2015-04-08T13:12:00Z,None,None,None,None,None,0,NA,585792308248911900,jogjaoradidol,positive,0,Arsh Starfy Firdausy,arshstarfy
None,None,"#jogjaoradidol RT @kompascom: Makin Banyak Hotel di Yogya, Musisi Gelar Aksi di Depan Keraton",None,None,None,None,None,None,None,"#jogjaoradidol RT @kompascom: Makin Banyak Hotel di Yogya, Musisi Gelar Aksi di Depan Keraton",kompascom,None,23343960,0,None,None,None,2015-04-08T11:58:00Z,None,None,None,None,None,0,kompascom,585773589334401e3,jogjaoradidol,neutral,0,#RAPyat,ebithEBITH
None,None,#event_jogja Musisi Mengheningkan Cipta bagi #Jogja | Alun-Alun Utara Yogyakarta | 8/4 16.00 #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,#event_jogja Musisi Mengheningkan Cipta bagi #Jogja | Alun-Alun Utara Yogyakarta | 8/4 16.00 #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-08T03:00:00Z,None,None,None,None,None,0,NA,585638437912457200,event_jogja Jogja JogjaAsat JogjaOraDidol,neutral,0,Event Kampus UII,event_UII
None,None,Musisi Mengheningkan Cipta bagi #Jogja di Alun-Alun Utara Yogyakarta. Rabu 08/04 pk 16.00. #JogjaAsat #JogjaOraDidol,None,None,None,None,None,None,None,Musisi Mengheningkan Cipta bagi #Jogja di Alun-Alun Utara Yogyakarta. Rabu 08/04 pk 16.00. #JogjaAsat #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-08T01:07:00Z,None,None,None,None,None,0,NA,585609771220344800,Jogja JogjaAsat JogjaOraDidol,neutral,4,Warga Yogya Berdaya,wargaberdaya
None,None,"sinuwun Herdjuno Darpito, kenapa Jogja saya sekarang berhenti nyaman?.... *merindu sinuwun Dorodjatun* #JogjaOraDidol",None,None,None,None,None,None,None,"sinuwun Herdjuno Darpito, kenapa Jogja saya sekarang berhenti nyaman?.... *merindu sinuwun Dorodjatun* #JogjaOraDidol",NA,None,NA,0,None,None,None,2015-04-07T15:42:00Z,None,None,None,None,None,0,NA,585467812937728e3,JogjaOraDidol,neutral,0,Vida Semito,vidasemito
None,None,"segala iwak kirik kok yo di urus ta sinuwun, sinuwun. gumun aku! lha #jogjaasat kok ra diurus?.. #JogjaOraDidol",None,None,None,None,None,None,None,"segala iwak kirik kok yo di urus ta sinuwun, sinuwun. gumun aku! lha #jogjaasat kok ra diurus?.. #JogjaOraDidol",NA,None,NA,0,None,None,None,2015-04-07T15:31:00Z,None,None,None,None,None,0,NA,585464806796234800,jogjaasat JogjaOraDidol,neutral,1,Vida Semito,vidasemito
None,None,*merindu sinuwun Dorodjatun [HB 9]* :( #JogjaOraDidol,None,None,None,None,None,None,None,*merindu sinuwun Dorodjatun [HB 9]* :( #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-07T15:28:00Z,None,None,None,None,None,0,NA,585464063875919900,JogjaOraDidol,negative,0,Vida Semito,vidasemito
None,None,atw slogan baru yg lain: Jogja Berhati Yaman #JogjaOraDidol,None,None,None,None,None,None,None,atw slogan baru yg lain: Jogja Berhati Yaman #JogjaOraDidol,NA,None,NA,0,None,None,None,2015-04-07T15:24:00Z,None,None,None,None,None,0,NA,585463087546765300,JogjaOraDidol,neutral,0,Vida Semito,vidasemito
None,None,"sinuwun, kulo bade matur: Jogja mboten didol nggih! #JogjaOraDidol",None,None,None,None,None,None,None,"sinuwun, kulo bade matur: Jogja mboten didol nggih! #JogjaOraDidol",NA,None,NA,0,None,None,None,2015-04-07T15:21:00Z,None,None,None,None,None,0,NA,585462497576034300,JogjaOraDidol,positive,0,Vida Semito,vidasemito
None,None,"mgkn ngarso dalem sdg disorentasi. toh ngarso dalem jg manusia biasa, bisa silap. nabi Tuhan sj bs silap, apalg ngarso dalem #JogjaoraDidol",None,None,None,None,None,None,None,"mgkn ngarso dalem sdg disorentasi. toh ngarso dalem jg manusia biasa, bisa silap. nabi Tuhan sj bs silap, apalg ngarso dalem #JogjaoraDidol",NA,None,NA,0,None,None,None,2015-04-07T15:20:00Z,None,None,None,None,None,0,NA,585462143429935100,JogjaoraDidol,neutral,0,Vida Semito,vidasemito
None,None,"slogan Jogja bukan lagi Jogja Berhati Nyaman, ud ganti: Jogja Berhenti Nyaman #JogjaOraDidol",None,None,None,None,None,None,None,"slogan Jogja bukan lagi Jogja Berhati Nyaman, ud ganti: Jogja Berhenti Nyaman #JogjaOraDidol",NA,None,NA,0,None,None,None,2015-04-07T15:17:00Z,None,None,None,None,None,0,NA,585461430167535600,JogjaOraDidol,neutral,0,Vida Semito,vidasemito
None,None,RT @dewahoya: #JogjaOraDidol #Jogja,None,None,None,None,None,None,None,RT @dewahoya: #JogjaOraDidol #Jogja,dewahoya,None,NA,0,None,None,None,2015-04-07T10:44:00Z,None,None,None,None,None,0,NA,585392645783953400,JogjaOraDidol Jogja,neutral,0,Restarina,restarina2
None,None,@wargaberdaya: Pandangan Wabup #Sleman atas Kasus2 Pembangunan Apartemen di Sleman: #Jogja #JogjaOraDidol #JogjaAsat,None,None,None,None,None,None,None,@wargaberdaya: Pandangan Wabup #Sleman atas Kasus2 Pembangunan Apartemen di Sleman: #Jogja #JogjaOraDidol #JogjaAsat,wargaberdaya,None,NA,0,None,None,None,2015-04-07T07:30:00Z,None,None,None,None,None,0,NA,585343953618145300,Sleman Jogja JogjaOraDidol JogjaAsat,neutral,0,Dodok Jogja,dodoputrabangsa
